id;classification_id;parent_id;description;reference;attribute1_oto;attribute2_oto;attribute3_oto;attribute4_oto;attribute5_anc;attribute6_anc;attribute7_anc;attribute8_anc;attribute9_anc;attribute10_anc;attribute11_anc;attribute12_anc;attribute13_anc;attribute14_anc;attribute15_anc
347;17;;;;Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore, in ground;;;;;;;;;;;;;;
348;17;;;;Crude oil (in MJ);;;;;;;;;;;;;;
349;17;;;;Dolomite, in ground;;;;;;;;;;;;;;
350;17;;;;Energy, geothermal;;;;;;;;;;;;;;
351;17;;;;Energy, kinetic, flow, in wind;;;;;;;;;;;;;;
352;17;;;;Energy, potential, stock, in barrage water;;;;;;;;;;;;;;
353;17;;;;Energy, solar;;;;;;;;;;;;;;
354;17;;;;Feldspar, in ground;;;;;;;;;;;;;;
355;17;;;;Ferromanganese, in ground;;;;;;;;;;;;;;
356;17;;;;Fluorspar, 92%, in ground;;;;;;;;;;;;;;
357;17;;;;Gold, Au 1.1E-4%, Ag 4.2E-3%, in ore, in ground;;;;;;;;;;;;;;
358;17;;;;Granite, in ground;;;;;;;;;;;;;;
359;17;;;;Gravel, in ground;;;;;;;;;;;;;;
360;17;;;;Hard coal (in MJ);;;;;;;;;;;;;;
361;17;;;;Iridium;;;;;;;;;;;;;;
362;17;;;;Iron, 46% in ore, 25% in crude ore, in ground;;;;;;;;;;;;;;
363;17;;;;Kaolin ore, in ground;;;;;;;;;;;;;;
364;17;;;;Lead, 5%, in sulfide, Pb 2.97% and Zn 5.34% in crude ore, in ground;;;;;;;;;;;;;;
365;17;;;;Lignite (in MJ);;;;;;;;;;;;;;
366;17;;;;Magnesite, 60% in crude ore, in ground;;;;;;;;;;;;;;
367;17;;;;Magnesium chloride leach (40%);;;;;;;;;;;;;;
368;17;;;;Magnesium, 0.13% in water;;;;;;;;;;;;;;
369;17;;;;Manganese ore, in ground;;;;;;;;;;;;;;
370;17;;;;Manganese, 35.7% in sedimentary deposit, 14.2% in crude ore, in ground;;;;;;;;;;;;;;
371;17;;;;Mercury, in ground;;;;;;;;;;;;;;
372;17;;;;Molybdenum, 0.11% in sulfide, Mo 0.41% and Cu 0.36% in crude ore, in ground;;;;;;;;;;;;;;
373;17;;;;Natural gas (in MJ);;;;;;;;;;;;;;
374;17;;;;Nickel, 1.13% in sulfides, 0.76% in crude ore, in ground;;;;;;;;;;;;;;
375;17;;;;Nitrogen, in air;;;;;;;;;;;;;;
376;17;;;;Oil sand (10% bitumen) (in MJ);;;;;;;;;;;;;;
377;17;;;;Oil sand (100% bitumen) (in MJ);;;;;;;;;;;;;;
378;17;;;;Olivine, in ground;;;;;;;;;;;;;;
379;17;;;;Osmium;;;;;;;;;;;;;;
380;17;;;;Pd, Pd 2.0E-4%, Pt 4.8E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground;;;;;;;;;;;;;;
381;17;;;;Peat (in MJ);;;;;;;;;;;;;;
382;17;;;;Phosphorus, 18% in apatite, 12% in crude ore, in ground;;;;;;;;;;;;;;
383;17;;;;Pit Methane (in MJ);;;;;;;;;;;;;;
384;17;;;;Potash, crude (10% K20);;;;;;;;;;;;;;
385;17;;;;Potassium Chloride;;;;;;;;;;;;;;
386;17;;;;Primary forest;;;;;;;;;;;;;;
387;17;;;;Pt, Pt 2.5E-4%, Pd 7.3E-4%, Rh 2.0E-5%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;;;;;;;;;;;;;;
388;17;;;;Pumice, raw, in ground;;;;;;;;;;;;;;
389;17;;;;"Quartz sand (silica sand; silicon dioxide)";;;;;;;;;;;;;;
390;17;;;;Rh, Rh 2.0E-5%, Pt 2.5E-4%, Pd 7.3E-4%, Ni 2.3E+0%, Cu 3.2E+0% in ore, in ground;;;;;;;;;;;;;;
391;17;;;;Rock, inert, in ground;;;;;;;;;;;;;;
392;17;;;;Ruthenium;;;;;;;;;;;;;;
